,date,time,source,frame_nr,trackID,KNN_prediction,min_dist,SGD_prediction,max_prob,label,YOLO,faces,cor_person,cor_tracking,cor_reident,cor_face,cor_area
0,2022-03-22,10:03:13,Reidentified,person,111,,,,,out_of_area,person,person,,1,1,,1
1,2022-03-22,10:03:13,Eingang,654751,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_13_Eingang654751_crop_track_111.png,no-face,1.0,,,,
2,2022-03-22,10:03:13,Eingang,654752,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_13_Eingang654752_crop_track_111.png,no-face,1.0,,,,
3,2022-03-22,10:03:13,Eingang,654753,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_13_Eingang654753_crop_track_111.png,no-face,1.0,,,,
4,2022-03-22,10:03:13,Eingang,654754,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_13_Eingang654754_crop_track_111.png,no-face,1.0,,,,
5,2022-03-22,10:03:13,Eingang,654755,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_13_Eingang654755_crop_track_111.png,no-face,1.0,,,,
6,2022-03-22,10:03:13,Eingang,654756,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_13_Eingang654756_crop_track_111.png,no-face,1.0,,,,
7,2022-03-22,10:03:13,Eingang,654757,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_13_Eingang654757_crop_track_111.png,no-face,1.0,,,,
8,2022-03-22,10:03:13,Eingang,654758,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_13_Eingang654758_crop_track_111.png,no-face,1.0,,,,
9,2022-03-22,10:03:14,Eingang,654759,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_14_Eingang654759_crop_track_111.png,no-face,1.0,,,,
10,2022-03-22,10:03:14,Eingang,654760,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_14_Eingang654760_crop_track_111.png,no-face,1.0,,,,
11,2022-03-22,10:03:14,Eingang,654761,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_14_Eingang654761_crop_track_111.png,no-face,1.0,,,,
12,2022-03-22,10:03:14,Eingang,654762,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_14_Eingang654762_crop_track_111.png,no-face,1.0,,,,
13,2022-03-22,10:03:14,Eingang,654763,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_14_Eingang654763_crop_track_111.png,no-face,1.0,,,,
14,2022-03-22,10:03:14,Eingang,654764,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_14_Eingang654764_crop_track_111.png,no-face,1.0,,,,
15,2022-03-22,10:03:14,Eingang,654765,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_14_Eingang654765_crop_track_111.png,no-face,1.0,,,,
16,2022-03-22,10:03:14,Eingang,654766,111,,,,,out_of_area,smart_surveillance/FaceRecognition/FaceNet_input/Eingang/out_of_interest_area/trackID_111/2022March22_10_03_14_Eingang654766_crop_track_111.png,no-face,1.0,,,,
